Rank,Name,Count,White,Black,API,AIAN,2+ Races,Hispanic
9563,Holmquist,3399,94.70%,0.38%,0.68%,0.62%,1.29%,2.32%
9567,Hendon,3398,73.87%,18.54%,0.47%,1.77%,2.12%,3.24%
9578,Hartfield,3394,41.04%,52.92%,0.27%,0.53%,3.18%,2.06%
9590,Hiner,3390,90.97%,3.22%,0.47%,1.39%,1.59%,2.36%
9594,Hoelscher,3387,93.39%,0.21%,1.06%,1.86%,1.36%,2.13%
9615,Holub,3380,95.18%,0.27%,0.50%,0.18%,0.95%,2.93%
9636,Hornberger,3368,94.77%,1.28%,0.48%,0.30%,1.04%,2.14%
9638,Hackler,3367,88.12%,5.61%,0.62%,1.01%,1.96%,2.67%
9661,Hellman,3360,94.38%,0.86%,0.60%,0.39%,1.79%,1.99%
9672,Hegarty,3355,95.56%,(S),0.48%,(S),1.22%,2.50%
9672,Higbee,3355,92.49%,0.86%,1.01%,1.37%,2.15%,2.12%
9701,Hedlund,3344,94.32%,(S),1.05%,(S),2.27%,1.64%
9701,Hering,3344,93.69%,1.73%,0.87%,0.33%,1.05%,2.33%
9712,Halford,3340,89.64%,5.87%,0.63%,0.57%,1.20%,2.10%
9712,Hallam,3340,93.26%,1.05%,1.26%,0.60%,1.08%,2.75%
9716,Haskin,3339,78.41%,15.51%,1.17%,1.23%,1.68%,2.01%
9741,Hedgepeth,3327,57.05%,34.11%,0.33%,4.03%,3.01%,1.47%
9751,Hargraves,3324,73.53%,20.49%,0.33%,0.60%,2.05%,3.01%
9761,Hollaway,3320,75.90%,18.67%,0.42%,0.72%,1.90%,2.38%
9770,Hagans,3316,38.87%,53.44%,0.30%,0.93%,3.41%,3.05%
9813,Holsinger,3299,95.48%,0.64%,0.30%,0.39%,1.85%,1.33%
9827,Heyer,3295,91.78%,1.18%,1.67%,0.58%,1.97%,2.82%
9830,Hungerford,3294,91.32%,3.04%,(S),(S),1.64%,3.13%
9850,Haldeman,3284,95.49%,(S),0.82%,(S),1.37%,1.67%
9854,Herb,3282,94.79%,1.89%,0.52%,0.24%,1.07%,1.49%
9861,Hockett,3280,80.91%,14.39%,0.79%,0.85%,1.77%,1.28%
9865,Hartsock,3279,94.78%,0.24%,0.76%,0.21%,1.95%,2.04%
9907,Howze,3263,28.19%,65.40%,0.25%,1.23%,2.88%,2.05%
9940,Horwitz,3246,95.29%,(S),1.08%,(S),1.17%,1.97%
9956,Hockman,3242,96.14%,0.28%,0.34%,0.15%,0.93%,2.16%
9963,Hoggard,3239,73.02%,22.20%,0.22%,0.37%,2.28%,1.91%
9978,Hasson,3233,87.88%,4.64%,(S),(S),2.51%,3.00%
9989,Hocker,3229,79.99%,14.65%,0.59%,0.46%,2.17%,2.14%
9994,Hamlet,3227,60.80%,34.12%,0.37%,0.22%,1.55%,2.94%
10013,Halligan,3220,92.98%,1.15%,0.87%,0.90%,1.61%,2.48%
10046,Hornbeck,3206,92.79%,2.37%,0.62%,0.97%,2.06%,1.19%
10064,Hummer,3203,95.29%,0.66%,0.31%,0.41%,1.16%,2.19%
10068,Harte,3202,82.01%,8.21%,0.62%,0.56%,1.56%,7.03%
10082,Huckabee,3197,88.93%,5.41%,0.31%,1.44%,1.69%,2.22%
10099,Hutt,3189,81.91%,12.04%,0.72%,1.10%,2.35%,1.88%
10119,Hilt,3185,89.23%,6.62%,0.60%,0.66%,0.78%,2.10%
10145,Honea,3179,92.01%,0.28%,0.60%,2.45%,1.76%,2.89%
10164,Harnish,3175,96.25%,0.35%,0.76%,0.38%,0.91%,1.35%
10172,Hott,3172,92.43%,3.56%,0.44%,0.22%,1.36%,1.99%
10176,Haffner,3170,93.50%,1.32%,0.76%,0.50%,1.58%,2.33%
10185,Hakim,3165,60.98%,12.16%,17.09%,(S),5.66%,(S)
10197,Holmgren,3160,96.04%,(S),0.60%,(S),1.33%,1.74%
10200,Harkey,3158,91.36%,4.12%,0.85%,0.63%,1.39%,1.65%
10200,Hunsinger,3158,95.88%,0.38%,0.25%,0.47%,1.30%,1.71%
10234,Hansford,3149,76.98%,18.86%,0.44%,0.76%,1.37%,1.59%
10298,Hobart,3129,93.83%,0.48%,1.15%,0.70%,1.63%,2.21%
10316,Heywood,3123,81.04%,12.90%,0.77%,0.42%,1.38%,3.49%
10332,Hauer,3118,92.37%,2.82%,0.77%,0.29%,1.19%,2.57%
10339,Harbert,3115,85.33%,9.70%,0.64%,0.32%,1.93%,2.09%
10348,Hilderbrand,3113,89.82%,1.54%,0.84%,3.08%,2.35%,2.38%
10348,Hubler,3113,93.86%,0.80%,0.45%,0.58%,1.51%,2.79%
10358,Hettinger,3111,94.89%,0.29%,0.64%,0.26%,1.58%,2.35%
10380,Hosier,3104,93.11%,1.61%,0.48%,0.68%,2.09%,2.03%
10387,Hawkinson,3102,95.78%,0.19%,0.55%,0.45%,1.71%,1.32%
10391,Hartshorn,3101,92.84%,1.68%,0.74%,0.58%,1.87%,2.29%
10414,Houseman,3091,93.98%,0.97%,0.65%,0.84%,1.13%,2.43%
10429,Hard,3085,73.61%,7.07%,0.91%,0.52%,2.07%,15.82%
10440,Haslam,3081,86.24%,8.02%,1.17%,0.19%,1.79%,2.60%
10440,Hiser,3081,93.54%,1.04%,0.71%,0.55%,1.75%,2.40%
10445,Haden,3080,87.01%,8.80%,0.42%,0.36%,1.66%,1.75%
10448,Hillier,3079,93.54%,1.40%,0.71%,0.52%,1.82%,2.01%
10458,Hagar,3075,89.40%,2.70%,1.95%,0.72%,2.34%,2.89%
10499,Hoeft,3056,94.47%,(S),1.18%,(S),1.67%,2.26%
10548,Hower,3039,93.22%,1.51%,0.69%,0.39%,1.48%,2.70%
10553,Hilty,3037,96.54%,0.49%,0.53%,0.16%,0.92%,1.35%
10560,Hughley,3035,17.83%,77.17%,(S),(S),2.60%,2.08%
10565,Haddix,3033,90.54%,4.85%,0.63%,0.49%,1.35%,2.14%
10565,Hoss,3033,82.46%,11.54%,0.66%,1.02%,2.01%,2.31%
10577,Hartzog,3031,80.53%,15.37%,0.30%,0.53%,1.58%,1.68%
10582,Hanshaw,3030,90.83%,5.02%,0.30%,0.43%,1.75%,1.68%
10603,Hugo,3020,68.54%,0.60%,8.44%,3.11%,1.75%,17.55%
10657,Holz,3002,94.50%,0.33%,0.87%,0.63%,1.50%,2.17%
10671,Haring,2997,94.33%,0.60%,1.03%,0.87%,1.13%,2.04%
10679,Haga,2994,88.98%,0.73%,5.44%,0.60%,1.84%,2.40%
10683,Hayashi,2992,7.75%,(S),78.34%,(S),10.83%,2.87%
10686,Haralson,2991,71.85%,21.83%,0.30%,0.70%,2.37%,2.94%
10701,Heatherly,2987,94.58%,0.40%,0.77%,0.80%,1.94%,1.51%
10711,Hausman,2983,94.57%,0.23%,0.47%,0.27%,1.94%,2.51%
10726,Hennigan,2978,85.53%,9.84%,0.34%,0.71%,1.31%,2.28%
10736,Haman,2974,84.94%,4.07%,5.41%,0.50%,2.42%,2.66%
10748,Hocking,2969,93.30%,0.30%,1.58%,0.37%,1.82%,2.63%
10772,Hepner,2961,95.51%,0.47%,0.68%,0.24%,1.11%,1.99%
10772,Howells,2961,92.91%,2.53%,(S),(S),1.42%,2.23%
10779,Hardcastle,2959,90.67%,1.55%,0.41%,0.95%,2.26%,4.16%
10808,Hoskinson,2948,93.69%,0.78%,0.54%,0.37%,2.27%,2.34%
10809,Horak,2947,94.57%,0.41%,0.92%,0.17%,1.39%,2.54%
10822,Houchin,2943,93.88%,1.05%,0.71%,0.82%,1.36%,2.17%
10851,Halliburton,2935,60.24%,33.19%,0.51%,0.58%,3.20%,2.28%
10851,Henriksen,2935,94.96%,0.31%,0.95%,0.20%,1.43%,2.15%
10851,Huhn,2935,95.98%,0.48%,(S),(S),1.09%,1.98%
10851,Hurwitz,2935,94.75%,0.65%,1.23%,0.17%,1.53%,1.67%
10871,Helmuth,2931,97.20%,0.48%,(S),(S),0.48%,1.33%
10882,Hyer,2929,96.28%,0.61%,0.48%,0.17%,0.68%,1.78%
10897,Honey,2923,86.32%,7.32%,0.92%,0.58%,2.26%,2.60%
10964,Heady,2901,90.04%,3.96%,0.59%,1.10%,1.93%,2.38%
10968,Hervey,2900,54.97%,38.28%,0.41%,0.17%,2.66%,3.52%
10998,Hornback,2892,94.19%,1.24%,0.38%,0.86%,1.76%,1.56%
11007,Hipólito,2890,5.54%,0.17%,25.05%,0.17%,1.76%,67.30%
11030,Hauge,2883,93.06%,0.87%,0.87%,0.38%,1.73%,3.09%
11057,Hopwood,2875,84.28%,8.73%,0.77%,0.38%,2.71%,3.13%
11079,Hern,2865,79.20%,3.56%,1.19%,1.22%,2.34%,12.50%
11086,Helwig,2863,95.35%,1.33%,(S),(S),0.87%,2.03%
11104,Henriques,2857,60.73%,19.39%,2.77%,0.18%,4.27%,12.67%
11111,Hutter,2855,95.55%,0.46%,0.60%,0.21%,1.05%,2.14%
11118,Heitz,2852,95.20%,0.35%,0.53%,0.53%,1.16%,2.24%
11122,Hobby,2851,86.92%,9.01%,0.39%,0.46%,1.79%,1.44%
11138,Henrich,2843,95.39%,(S),0.74%,(S),1.13%,2.32%
11142,Holtzman,2842,95.29%,(S),0.53%,(S),1.86%,1.83%
11142,Hunsberger,2842,96.24%,0.42%,0.39%,0.32%,1.02%,1.62%
11146,Heston,2841,93.00%,2.18%,0.67%,0.32%,1.76%,2.08%
11154,Heyman,2838,92.42%,2.92%,0.74%,0.21%,1.44%,2.26%
11160,Helland,2835,94.14%,0.49%,0.95%,0.35%,1.41%,2.65%
11174,Hornung,2830,95.83%,0.32%,0.39%,0.32%,0.81%,2.33%
11216,Hempel,2819,95.18%,0.35%,0.57%,0.43%,1.77%,1.70%
11241,Hiers,2812,87.27%,8.36%,0.46%,0.46%,1.35%,2.10%
11248,Hemenway,2811,93.21%,0.50%,1.07%,0.68%,2.06%,2.49%
11250,Hirt,2810,94.38%,0.71%,1.46%,0.21%,1.21%,2.03%
11264,Heider,2807,94.37%,0.50%,1.03%,0.46%,2.10%,1.53%
11275,Holdren,2802,94.11%,0.86%,0.89%,0.18%,1.75%,2.21%
11299,Hagy,2795,94.92%,0.47%,0.75%,0.47%,1.79%,1.61%
11308,Harvin,2793,27.35%,65.70%,0.29%,0.32%,2.83%,3.51%
11322,Hennen,2787,95.84%,0.79%,0.72%,0.00%,1.22%,1.44%
11355,Haque,2778,4.00%,0.54%,90.86%,0.22%,3.49%,0.90%
11365,Hain,2776,92.98%,1.80%,2.16%,0.32%,1.15%,1.59%
11409,Hage,2763,92.04%,2.35%,0.87%,0.25%,1.38%,3.11%
11411,Hallberg,2762,93.74%,0.40%,0.80%,0.36%,1.45%,3.26%
11448,Holeman,2751,75.79%,17.30%,0.47%,1.74%,2.18%,2.51%
11478,Heineman,2741,94.75%,(S),0.80%,(S),1.09%,2.92%
11484,Harger,2740,91.61%,1.93%,0.26%,0.80%,3.25%,2.15%
11508,Hohn,2733,90.60%,3.66%,0.91%,0.84%,1.65%,2.34%
11524,Hardt,2729,93.18%,2.05%,0.99%,0.29%,1.32%,2.16%
11534,Haigh,2727,93.73%,0.37%,0.73%,0.40%,1.39%,3.37%
11543,Herrell,2723,87.11%,6.98%,1.03%,0.81%,1.73%,2.35%
11543,Hilson,2723,46.60%,47.63%,0.29%,0.51%,3.23%,1.73%
11550,Hyden,2722,88.94%,3.23%,0.59%,2.65%,2.42%,2.17%
11597,Hartigan,2707,96.16%,0.30%,0.52%,0.33%,0.63%,2.07%
11614,Huie,2701,49.54%,8.77%,32.10%,0.26%,5.07%,4.26%
11637,Hashimoto,2694,5.79%,(S),76.50%,(S),14.48%,3.08%
11663,Howley,2688,94.20%,1.12%,0.74%,0.19%,0.82%,2.94%
11675,Hile,2685,93.52%,2.23%,(S),(S),1.08%,2.23%
11685,Holl,2682,87.21%,4.59%,1.68%,0.37%,1.75%,4.40%
11688,Htoo,2681,0.22%,(S),96.72%,(S),2.01%,0.97%
11714,Hillyer,2676,89.54%,3.29%,1.08%,0.52%,2.65%,2.91%
11728,Hartwick,2672,94.35%,0.75%,0.82%,0.37%,1.95%,1.76%
11733,Hoskin,2671,52.23%,31.82%,7.64%,1.12%,4.94%,2.25%
11751,Hsiao,2666,1.80%,(S),94.97%,(S),2.93%,0.23%
11767,Hoge,2662,92.15%,2.33%,(S),(S),1.20%,3.27%
11783,Hanneman,2659,95.45%,0.23%,0.38%,0.34%,1.81%,1.81%
11801,Hampson,2653,92.73%,2.34%,0.98%,0.53%,1.77%,1.66%
11815,Hittle,2649,89.58%,6.19%,0.34%,0.79%,1.21%,1.89%
11836,Hickok,2645,93.08%,0.91%,0.53%,0.68%,1.74%,3.06%
11839,Holthaus,2644,97.50%,(S),0.23%,(S),0.61%,1.51%
11843,Heidt,2643,92.09%,3.29%,0.42%,0.42%,2.01%,1.78%
11899,Hosmer,2631,94.49%,0.23%,0.72%,0.42%,1.52%,2.62%
11907,Heinze,2629,94.79%,(S),0.91%,(S),1.07%,2.81%
11938,Heiden,2620,96.60%,(S),0.38%,(S),0.73%,1.95%
11960,Hodnett,2613,75.24%,19.71%,(S),(S),1.99%,2.49%
11968,Holtzclaw,2611,86.67%,8.46%,0.73%,0.23%,1.53%,2.37%
11993,Huffaker,2604,92.86%,2.76%,0.84%,0.19%,1.34%,2.00%
11998,Hara,2603,25.78%,0.38%,41.95%,0.46%,7.65%,23.78%
12017,Hedberg,2598,95.00%,0.54%,0.58%,0.27%,1.27%,2.35%
12043,Heckler,2590,95.10%,0.23%,0.77%,0.50%,1.47%,1.93%
12055,Hokanson,2587,95.44%,0.46%,0.43%,0.23%,1.70%,1.74%
12072,Horrocks,2583,96.28%,0.39%,0.43%,0.35%,0.70%,1.86%
12089,Huffer,2578,95.81%,(S),0.66%,(S),1.32%,1.59%
12108,Hatt,2574,91.61%,2.56%,1.17%,0.35%,1.94%,2.37%
12108,Hiebert,2574,92.31%,0.58%,0.62%,0.74%,1.94%,3.81%
12127,Harland,2570,84.44%,9.96%,0.97%,0.66%,1.95%,2.02%
12127,Holter,2570,94.90%,0.66%,0.89%,0.47%,1.48%,1.60%
12130,Hammers,2569,93.07%,1.83%,0.23%,0.58%,1.09%,3.19%
12164,Husain,2562,12.65%,3.83%,76.66%,(S),5.46%,(S)
12170,Hankerson,2561,8.67%,85.08%,0.35%,0.20%,2.97%,2.73%
12188,Herlihy,2556,95.74%,(S),0.86%,(S),1.17%,2.15%
12199,Hone,2553,88.92%,3.06%,3.84%,0.59%,1.41%,2.19%
12215,Hemmer,2549,95.29%,0.43%,0.59%,0.24%,1.37%,2.08%
12218,Hover,2548,91.13%,3.38%,0.43%,0.78%,1.73%,2.55%
12274,Helt,2534,94.87%,0.32%,0.47%,1.34%,1.26%,1.74%
12279,Hunsucker,2532,92.38%,1.78%,0.63%,1.66%,2.17%,1.38%
12296,Hotaling,2528,96.08%,(S),0.59%,(S),1.07%,1.82%
12362,Harmer,2515,93.24%,1.99%,0.72%,0.36%,1.63%,2.07%
12370,Helman,2514,94.95%,1.31%,(S),(S),0.91%,2.31%
12389,Harrah,2511,93.75%,1.12%,0.72%,0.40%,1.27%,2.75%
12411,Hodgkins,2505,95.21%,0.56%,0.72%,0.28%,1.32%,1.92%
12423,Haigler,2502,64.11%,31.61%,0.32%,1.24%,1.24%,1.48%
12429,Hobgood,2500,89.96%,5.32%,0.28%,0.84%,1.44%,2.16%
12440,Hurdle,2497,50.62%,43.45%,0.68%,0.20%,2.68%,2.36%
12460,Hallowell,2491,91.45%,2.41%,0.48%,1.93%,1.49%,2.25%
12460,Hoisington,2491,91.61%,2.09%,0.56%,1.53%,2.01%,2.21%
12500,Hakes,2480,93.19%,0.73%,0.60%,0.48%,1.98%,3.02%
12500,Howey,2480,91.13%,3.02%,0.60%,0.85%,1.98%,2.42%
12510,Handler,2478,95.32%,0.36%,0.89%,0.00%,1.33%,2.10%
12514,Hollen,2477,92.25%,2.83%,1.05%,0.77%,1.37%,1.74%
12514,Hunsicker,2477,96.12%,0.28%,0.36%,0.36%,1.01%,1.86%
12525,Heitmann,2474,95.11%,0.24%,0.69%,0.28%,1.29%,2.38%
12576,Hollman,2462,69.42%,24.05%,1.06%,0.37%,1.10%,4.02%
12584,Heiss,2460,96.02%,0.45%,(S),(S),1.22%,1.79%
12616,Hensler,2453,94.94%,0.45%,0.73%,0.45%,1.39%,2.04%
12622,Hao,2452,2.49%,(S),89.68%,(S),5.83%,1.75%
12622,Hayhurst,2452,95.19%,0.33%,0.37%,0.45%,1.79%,1.88%
12637,Hercules,2449,21.85%,23.52%,(S),(S),1.63%,52.18%
12637,Hinkel,2449,94.81%,0.49%,0.53%,0.37%,1.63%,2.16%
12656,Hagemann,2444,95.62%,(S),0.49%,(S),1.60%,1.92%
12656,Houghtaling,2444,95.17%,0.45%,0.65%,0.20%,0.86%,2.66%
12662,Horrell,2441,92.75%,3.11%,0.29%,0.25%,1.23%,2.38%
12683,Hayworth,2435,88.54%,5.59%,0.82%,1.23%,2.22%,1.60%
12696,Haglund,2431,96.01%,(S),0.78%,(S),1.36%,1.56%
12696,Henao,2431,4.77%,(S),(S),(S),(S),94.86%
12711,Huh,2429,2.63%,0.25%,94.28%,0.00%,1.48%,1.36%
12732,Hon,2424,56.97%,2.35%,36.06%,(S),(S),2.68%
12740,Henrickson,2423,93.36%,0.54%,0.91%,0.25%,1.65%,3.30%
12760,Hipps,2418,85.19%,11.12%,0.41%,0.33%,1.49%,1.45%
12760,Hodgdon,2418,95.53%,0.54%,0.74%,0.37%,1.61%,1.20%
12775,Hennig,2415,94.00%,0.99%,(S),(S),1.04%,3.23%
12789,Hamdan,2412,82.34%,3.03%,1.45%,0.00%,8.13%,5.06%
12817,Herod,2406,68.70%,24.69%,0.42%,0.87%,2.37%,2.95%
12821,Haak,2405,96.76%,0.25%,0.25%,0.25%,0.91%,1.58%
12861,Hofmeister,2394,96.24%,(S),(S),0.42%,1.09%,1.71%
12869,Heiner,2392,94.69%,0.42%,0.46%,0.29%,1.63%,2.51%
12894,Hackbarth,2385,95.72%,(S),0.88%,(S),2.01%,1.22%
12916,Heffron,2380,95.71%,(S),0.63%,(S),1.34%,1.72%
12927,Heckel,2378,95.04%,0.59%,0.63%,0.38%,1.22%,2.14%
12929,Hause,2377,92.51%,1.30%,0.63%,1.47%,1.85%,2.23%
12935,Hoefer,2375,93.09%,2.53%,0.55%,0.46%,0.93%,2.44%
12968,Highfill,2368,92.86%,(S),(S),1.73%,1.31%,3.63%
12971,Handel,2367,93.37%,0.80%,(S),(S),1.14%,3.80%
13010,Haskett,2359,82.58%,12.25%,0.38%,1.06%,2.20%,1.53%
13010,Hitchens,2359,70.58%,24.04%,0.59%,0.72%,2.46%,1.61%
13010,Huffstetler,2359,97.75%,(S),(S),0.47%,0.89%,0.42%
13023,Hannum,2358,93.81%,2.08%,0.59%,0.21%,1.27%,2.04%
13037,Hice,2355,86.67%,6.67%,0.38%,0.93%,1.57%,3.78%
13057,Hollie,2351,30.28%,62.31%,(S),(S),3.83%,2.59%
13065,Hively,2350,96.38%,(S),0.64%,(S),1.11%,1.57%
13079,Haddox,2348,87.05%,6.60%,0.51%,1.06%,2.04%,2.73%
13096,Highland,2342,88.86%,6.36%,0.73%,0.30%,2.05%,1.71%
13109,Hornick,2338,95.25%,0.77%,0.47%,0.30%,1.54%,1.67%
13121,Hinnant,2336,49.32%,46.32%,0.56%,0.47%,2.01%,1.33%
13133,Hutsell,2331,90.13%,4.38%,0.60%,0.64%,1.80%,2.45%
13155,Huezo,2326,3.70%,0.34%,(S),(S),0.21%,95.44%
13177,Hockaday,2320,58.92%,34.66%,0.34%,0.60%,2.24%,3.23%
13186,Henton,2318,47.02%,46.55%,0.56%,0.39%,2.85%,2.63%
13241,Heaps,2306,93.71%,0.82%,0.61%,0.78%,1.21%,2.86%
13241,Hoadley,2306,93.37%,0.87%,0.74%,0.35%,1.30%,3.38%
13255,Howington,2303,86.58%,8.21%,0.30%,1.17%,2.13%,1.61%
13259,Hershman,2302,94.87%,(S),0.52%,(S),0.96%,3.04%
13283,Hubbert,2296,66.99%,28.92%,0.44%,0.65%,1.70%,1.31%
13291,Hesson,2295,93.81%,1.61%,0.35%,0.22%,1.26%,2.75%
13370,Hatmaker,2279,95.48%,0.35%,0.57%,0.66%,1.62%,1.32%
13383,Hose,2276,78.56%,9.97%,3.30%,0.48%,4.70%,2.99%
13391,Hadfield,2275,95.21%,0.66%,0.44%,0.53%,1.19%,1.98%
13397,Heideman,2274,95.78%,0.26%,0.79%,0.62%,0.75%,1.80%
13462,Hyun,2262,2.48%,(S),94.69%,(S),2.25%,0.40%
13466,Hertzog,2261,93.23%,2.21%,0.97%,0.49%,0.88%,2.21%
13477,Hitch,2256,87.01%,8.16%,0.80%,0.53%,1.73%,1.77%
13491,Hillenbrand,2252,96.40%,(S),0.44%,(S),1.11%,1.51%
13509,Hagstrom,2245,95.72%,(S),0.71%,(S),0.85%,2.32%
13545,Hargreaves,2238,94.55%,1.47%,0.63%,0.27%,0.94%,2.14%
13551,Hornbuckle,2237,72.02%,17.61%,0.36%,5.45%,2.82%,1.74%
13578,Hosler,2233,93.78%,0.27%,0.72%,0.27%,2.51%,2.46%
13583,Henrichs,2232,96.24%,(S),0.54%,(S),0.58%,1.93%
13603,Hammes,2227,95.15%,0.85%,(S),(S),1.39%,1.80%
13603,Hauk,2227,92.68%,0.63%,2.20%,0.45%,1.08%,2.96%
13616,Haner,2225,91.78%,1.66%,0.85%,1.44%,1.30%,2.97%
13616,Hillyard,2225,89.98%,5.39%,0.31%,0.36%,1.71%,2.25%
13682,Harned,2213,94.40%,0.45%,0.90%,0.45%,1.76%,2.03%
13696,Hanlin,2211,94.08%,1.67%,0.50%,0.59%,1.76%,1.40%
13696,Houde,2211,93.85%,0.86%,0.32%,0.36%,2.26%,2.35%
13700,Hosford,2210,94.21%,1.00%,0.59%,0.36%,1.81%,2.04%
13707,Hurlbut,2208,94.84%,(S),0.86%,(S),1.86%,1.99%
13713,Hamblen,2207,91.98%,1.63%,0.41%,0.95%,1.99%,3.04%
13713,Hathorn,2207,64.39%,30.77%,0.41%,0.36%,1.54%,2.54%
13721,Hereford,2206,54.81%,36.58%,0.41%,2.81%,3.04%,2.36%
13727,Hise,2205,92.93%,1.77%,0.54%,0.86%,1.81%,2.09%
13746,Heidenreich,2201,96.55%,(S),0.64%,(S),1.14%,1.18%
13752,Herrman,2200,95.77%,0.23%,0.36%,0.50%,0.91%,2.23%
13759,Hur,2199,5.55%,(S),92.00%,(S),1.27%,0.59%
13764,Hamil,2198,84.49%,4.69%,4.05%,2.18%,1.91%,2.68%
13764,Hoffner,2198,95.72%,0.41%,0.96%,0.45%,1.55%,0.91%
13781,Hofstetter,2195,94.62%,0.00%,0.50%,0.64%,1.59%,2.64%
13786,Heacock,2194,92.43%,1.78%,1.19%,0.50%,1.64%,2.46%
13798,Honoré,2191,16.70%,72.57%,(S),(S),4.24%,5.98%
13810,Higareda,2189,2.60%,(S),0.23%,0.00%,(S),96.94%
13810,Holmstrom,2189,95.80%,0.23%,0.64%,0.23%,1.10%,2.01%
13834,Henne,2185,95.15%,0.55%,0.82%,0.23%,1.10%,2.15%
13834,Hirsh,2185,95.93%,0.64%,(S),(S),1.05%,1.69%
13834,Huneycutt,2185,97.39%,0.41%,0.23%,0.37%,1.10%,0.50%
13855,Hilliker,2181,95.74%,0.32%,0.23%,0.60%,1.33%,1.79%
13871,Hamed,2178,71.26%,12.03%,5.46%,(S),6.98%,(S)
13874,Hamburg,2177,91.23%,3.81%,1.01%,0.51%,1.56%,1.88%
13874,Hebb,2177,81.86%,11.71%,0.32%,1.56%,2.16%,2.39%
13874,Hymes,2177,49.89%,45.11%,(S),(S),2.16%,2.43%
13887,Hogge,2174,94.71%,0.74%,0.37%,0.51%,1.84%,1.84%
13893,Huling,2173,78.51%,14.82%,0.64%,0.55%,2.58%,2.90%
13903,Harjo,2172,11.97%,0.51%,0.37%,76.52%,7.87%,2.76%
13911,Honda,2171,15.61%,0.78%,66.70%,0.00%,12.53%,4.38%
13911,Houtz,2171,96.18%,(S),0.55%,(S),0.78%,1.89%
13922,Hurtt,2169,77.09%,16.60%,0.69%,0.28%,3.18%,2.17%
13981,Hassen,2156,59.42%,32.65%,3.06%,0.23%,2.64%,1.99%
13997,Heimann,2153,96.33%,(S),0.42%,(S),0.70%,2.32%
13997,Huizenga,2153,97.21%,(S),0.33%,(S),0.84%,1.30%
14014,Hoops,2149,91.72%,1.07%,0.56%,2.05%,2.00%,2.61%
14025,Hasse,2148,92.27%,1.68%,(S),(S),1.16%,4.05%
14042,Hickox,2145,94.45%,(S),1.03%,(S),1.86%,2.19%
14046,Heasley,2144,95.57%,1.26%,(S),(S),1.21%,1.49%
14058,Hankinson,2142,87.96%,7.56%,0.28%,0.33%,1.87%,2.01%
14096,Haq,2132,7.04%,(S),86.02%,(S),4.88%,1.22%
14105,Heeter,2131,94.93%,1.31%,(S),(S),1.55%,1.50%
14119,Hanger,2128,89.19%,5.22%,0.75%,0.61%,1.79%,2.44%
14139,Hagins,2125,46.35%,45.32%,0.75%,0.85%,2.59%,4.14%
14172,Hajek,2119,94.86%,0.33%,0.47%,0.24%,1.18%,2.93%
14172,Holderman,2119,95.14%,1.84%,0.61%,0.24%,0.99%,1.18%
14238,Hassinger,2106,95.92%,0.38%,0.28%,0.57%,1.61%,1.23%
14248,Hodgins,2104,92.68%,2.19%,0.48%,0.67%,1.81%,2.19%
