Rank,Name,Count,White,Black,API,AIAN,2+ Races,Hispanic
17040,Wolak,1667,94.60%,0.54%,0.54%,0.48%,1.38%,2.46%
17080,Waldrip,1662,91.10%,4.33%,0.42%,0.60%,1.38%,2.17%
17080,Wile,1662,94.89%,1.20%,(S),(S),1.26%,2.35%
17097,Whitbeck,1660,94.94%,2.47%,0.36%,0.60%,0.54%,1.08%
17159,Westerlund,1651,90.43%,(S),3.88%,(S),2.85%,2.48%
17159,Wildermuth,1651,96.24%,(S),0.55%,(S),1.03%,1.57%
17169,Winch,1650,95.27%,0.85%,(S),(S),1.52%,1.45%
17169,Wolfgram,1650,92.55%,(S),4.00%,(S),1.33%,1.88%
17176,Wagar,1649,88.24%,0.36%,7.03%,0.55%,1.52%,2.30%
17216,Wieder,1645,96.60%,(S),0.49%,(S),1.03%,1.34%
17274,Wierzbicki,1639,96.58%,(S),0.49%,(S),0.43%,2.01%
17311,Wiedemann,1635,94.74%,0.43%,0.80%,0.37%,1.47%,2.20%
17359,Wagener,1627,94.16%,0.86%,0.49%,0.61%,1.72%,2.15%
17379,Witzel,1625,94.95%,(S),0.74%,(S),1.78%,2.15%
17406,Weymouth,1621,96.24%,(S),0.37%,(S),0.62%,2.28%
17441,Weinert,1617,94.87%,0.68%,(S),(S),1.11%,2.84%
17472,Wisneski,1613,94.79%,0.31%,0.74%,0.37%,1.36%,2.42%
17541,Windley,1604,42.52%,50.87%,0.37%,0.00%,3.12%,3.12%
17551,Whitehair,1603,76.67%,0.87%,0.37%,19.59%,1.19%,1.31%
17565,Washer,1601,93.19%,1.94%,0.94%,0.87%,1.50%,1.56%
17572,Winnie,1600,89.25%,1.38%,1.50%,1.88%,2.38%,3.63%
17586,Wunsch,1598,93.68%,(S),1.38%,(S),1.88%,2.82%
17709,Whitlatch,1584,95.52%,(S),(S),(S),1.77%,2.15%
17717,Wittrock,1583,96.65%,(S),(S),0.51%,0.44%,1.83%
17734,Westerberg,1580,94.56%,(S),1.08%,(S),1.14%,2.28%
17764,Witman,1577,95.94%,0.44%,0.76%,0.32%,0.57%,1.97%
17775,Willner,1576,95.88%,(S),0.51%,(S),1.40%,1.71%
17809,Wingler,1572,97.01%,(S),0.51%,(S),0.45%,1.59%
17839,Wieser,1568,95.34%,(S),0.89%,(S),1.72%,1.47%
17883,Warf,1564,91.43%,4.09%,(S),(S),0.77%,2.94%
17896,Wimbley,1562,9.03%,82.71%,(S),(S),4.42%,3.59%
17980,Wetter,1553,95.43%,0.71%,(S),(S),1.16%,2.19%
17992,Wittmann,1552,95.68%,(S),0.84%,(S),1.22%,1.87%
18003,Wasielewski,1551,95.68%,(S),0.58%,(S),1.42%,2.00%
18007,Wah,1550,4.77%,12.52%,74.84%,1.23%,4.00%,2.65%
18018,Witherow,1549,90.57%,3.94%,(S),(S),2.58%,1.74%
18018,Worman,1549,94.51%,1.03%,0.32%,0.32%,2.00%,1.81%
18028,Wolken,1548,96.38%,(S),0.84%,(S),0.71%,1.42%
18043,Wadlington,1546,47.74%,47.09%,(S),(S),2.72%,1.94%
18144,Waybright,1534,96.48%,0.46%,(S),(S),0.98%,1.69%
18177,Woodell,1531,88.70%,0.91%,0.59%,7.12%,1.96%,0.72%
18184,Willms,1530,95.69%,1.57%,0.39%,0.33%,0.65%,1.37%
18246,Waltrip,1523,92.38%,0.53%,1.12%,1.31%,2.56%,2.10%
18253,Walburn,1522,93.96%,0.79%,(S),(S),1.51%,3.09%
18253,Whang,1522,2.89%,0.66%,93.17%,0.00%,2.30%,0.99%
18278,Weger,1519,94.47%,(S),(S),0.92%,1.65%,2.37%
18311,Waldrup,1514,79.79%,16.25%,(S),(S),1.52%,1.19%
18311,Wyllie,1514,83.22%,11.23%,0.66%,0.66%,1.98%,2.25%
18378,Westling,1507,95.22%,(S),0.53%,(S),1.53%,2.39%
18401,Weingart,1505,96.15%,(S),0.40%,(S),0.93%,2.13%
18440,Weyand,1501,96.94%,(S),0.47%,(S),0.47%,1.73%
18440,Willet,1501,90.07%,4.46%,0.73%,0.73%,1.80%,2.20%
18448,Wimbish,1500,39.67%,52.80%,(S),(S),4.93%,1.80%
18457,Weakland,1499,95.00%,0.40%,0.33%,0.40%,1.40%,2.47%
18467,Wyland,1498,95.66%,(S),(S),0.73%,0.87%,1.87%
18486,Werling,1495,97.93%,(S),0.40%,(S),0.80%,0.80%
18486,Willeford,1495,93.11%,(S),(S),0.87%,1.81%,3.61%
18502,Woll,1493,93.64%,1.21%,0.87%,0.33%,1.88%,2.08%
18511,Weatherwax,1491,87.12%,0.54%,0.94%,4.56%,3.15%,3.69%
18540,Whitely,1488,72.38%,23.39%,0.60%,0.54%,1.14%,1.95%
18596,Winnett,1482,92.58%,2.23%,0.40%,1.28%,1.42%,2.09%
18648,Weitzman,1475,95.05%,(S),0.34%,(S),0.88%,3.25%
18715,Waldroup,1468,90.60%,2.59%,0.41%,2.45%,1.63%,2.32%
18715,Wedgeworth,1468,73.09%,19.96%,(S),(S),1.77%,3.95%
18729,Woodmansee,1466,94.75%,0.34%,0.68%,0.48%,1.16%,2.59%
18757,Wilker,1462,90.77%,5.13%,0.41%,0.68%,1.57%,1.44%
18766,Whiteford,1461,93.16%,(S),1.51%,(S),2.26%,2.19%
18786,Weisenberger,1459,95.61%,(S),0.48%,(S),1.51%,1.99%
18793,Wendorf,1458,95.54%,0.82%,0.55%,0.34%,0.96%,1.78%
18831,Woolwine,1454,94.29%,1.58%,(S),(S),1.93%,1.79%
18899,Willing,1445,88.65%,(S),2.84%,(S),5.33%,2.15%
19019,Whitty,1432,72.91%,21.79%,0.77%,0.35%,2.65%,1.54%
19019,Wigington,1432,89.32%,6.42%,(S),(S),1.54%,1.68%
19123,Winebarger,1422,95.15%,(S),1.41%,(S),1.20%,1.76%
19138,Winkelmann,1420,96.27%,(S),0.35%,(S),0.92%,2.25%
19145,Whitner,1419,51.44%,43.55%,(S),(S),1.97%,2.26%
19166,Willbanks,1417,92.45%,3.11%,0.42%,0.49%,1.34%,2.19%
19177,Wasik,1416,96.61%,(S),0.64%,0.56%,(S),1.84%
19189,Wrona,1415,96.68%,(S),0.64%,(S),0.85%,1.06%
19200,Waibel,1414,96.18%,(S),0.42%,(S),1.41%,1.84%
19200,Whitefield,1414,81.47%,12.59%,(S),(S),1.27%,4.17%
19200,Wilczyński,1414,95.90%,0.00%,(S),(S),0.71%,3.04%
19200,Witek,1414,96.61%,0.85%,(S),(S),0.57%,1.84%
19229,Wichman,1411,94.26%,0.35%,0.57%,0.57%,2.27%,1.98%
19257,Witherell,1408,94.74%,0.50%,0.99%,0.43%,1.78%,1.56%
19266,Wafer,1407,31.63%,62.19%,0.36%,0.43%,2.84%,2.56%
19291,Welles,1404,88.03%,6.98%,1.50%,0.36%,1.07%,2.07%
19306,Wire,1402,91.87%,4.28%,(S),(S),1.50%,1.36%
19348,Winland,1398,94.85%,0.43%,0.57%,0.43%,1.07%,2.65%
19441,Wittwer,1390,94.53%,0.00%,0.43%,0.86%,1.51%,2.66%
19441,Wolfer,1390,93.17%,(S),(S),1.15%,2.30%,2.01%
19441,Woolbright,1390,77.12%,15.90%,0.79%,1.22%,2.59%,2.37%
19480,Wahlstrom,1387,94.95%,(S),0.87%,(S),1.73%,2.02%
19498,Whitis,1385,92.06%,2.96%,(S),(S),1.16%,3.10%
19559,Walder,1380,82.25%,11.23%,0.72%,0.65%,1.67%,3.48%
19581,Wilhoite,1378,83.82%,11.39%,(S),(S),2.39%,1.96%
19642,Whitham,1373,95.27%,0.44%,0.58%,0.44%,1.75%,1.53%
19671,Wirick,1370,96.64%,(S),(S),0.58%,0.51%,1.82%
19671,Worster,1370,95.26%,0.36%,0.51%,0.88%,1.82%,1.17%
19755,Wertman,1363,95.67%,(S),(S),0.37%,1.83%,1.83%
19834,Wichmann,1355,94.76%,0.52%,1.33%,0.00%,1.18%,2.21%
19865,Wee,1353,21.80%,1.48%,71.54%,0.74%,3.55%,0.89%
19865,Winsett,1353,90.47%,3.33%,0.37%,1.85%,2.66%,1.33%
19878,Wishon,1352,92.31%,1.78%,0.37%,1.11%,1.41%,3.03%
19924,Weisel,1347,95.32%,0.37%,(S),(S),1.19%,2.97%
19924,Wohlgemuth,1347,95.47%,(S),0.52%,(S),1.26%,2.30%
19933,Wolfinger,1346,95.99%,(S),1.19%,(S),0.67%,1.41%
19945,Welliver,1345,94.35%,(S),0.74%,(S),1.41%,2.75%
19955,Wyble,1344,90.33%,5.36%,(S),(S),1.86%,2.16%
19976,Woessner,1342,95.23%,(S),0.37%,(S),1.49%,2.46%
20088,Wickey,1330,95.71%,(S),0.45%,(S),1.20%,1.88%
20099,Welle,1329,89.32%,3.01%,4.06%,0.00%,1.50%,2.11%
20099,Winkles,1329,96.39%,(S),(S),(S),1.58%,1.35%
20116,Wingerter,1328,96.54%,(S),0.38%,(S),1.13%,1.66%
20227,Wangler,1317,95.29%,(S),0.38%,(S),1.82%,2.13%
20263,Werkheiser,1313,95.96%,(S),0.53%,(S),1.29%,1.60%
20285,Winford,1311,47.90%,46.00%,(S),(S),1.45%,3.36%
20299,Wollman,1310,97.48%,(S),0.46%,(S),0.38%,1.15%
20382,Woodfork,1304,5.98%,86.81%,0.38%,0.38%,4.60%,1.84%
20394,Westfield,1303,43.51%,49.96%,(S),(S),3.91%,2.30%
20421,Weyandt,1301,97.46%,(S),0.46%,(S),0.69%,1.15%
20434,Woodin,1300,93.92%,1.77%,0.54%,0.38%,1.69%,1.69%
20502,Weisinger,1294,91.73%,3.25%,(S),(S),1.55%,2.55%
20512,Warsame,1293,(S),97.37%,0.62%,(S),1.47%,(S)
20601,Wohlers,1286,95.57%,(S),0.86%,(S),1.24%,1.79%
20601,Wooding,1286,58.32%,35.61%,0.39%,0.39%,2.95%,2.33%
20627,Wilkening,1284,95.33%,(S),0.70%,(S),1.79%,1.79%
20648,Wixom,1282,93.21%,(S),0.94%,(S),2.03%,3.20%
20687,Waheed,1279,9.54%,18.53%,65.13%,(S),4.69%,(S)
20687,Warnecke,1279,96.87%,0.00%,0.63%,0.00%,0.78%,1.72%
20687,Wettstein,1279,95.86%,(S),0.63%,(S),1.17%,1.80%
20697,Wilgus,1278,95.93%,(S),0.70%,(S),1.25%,1.49%
20727,Wisener,1276,91.38%,1.02%,1.41%,1.49%,2.04%,2.66%
20739,Whitmarsh,1275,94.67%,0.00%,0.63%,0.00%,1.49%,3.22%
20792,Wellons,1270,57.24%,37.80%,0.47%,0.87%,2.20%,1.42%
20792,Wess,1270,73.39%,20.63%,(S),(S),2.83%,2.05%
20792,Wilcoxen,1270,91.97%,2.44%,(S),(S),2.13%,2.76%
20852,Woolever,1265,94.15%,(S),(S),0.63%,1.74%,2.69%
20871,Whitcher,1263,91.13%,1.11%,0.63%,0.48%,2.53%,4.12%
20884,Weatherall,1262,45.01%,49.37%,(S),(S),3.01%,1.66%
20899,Wehrman,1261,95.40%,(S),0.79%,(S),1.67%,1.82%
20910,Waldeck,1260,96.67%,0.79%,0.40%,0.63%,1.11%,0.40%
20949,Wenrich,1257,97.45%,(S),(S),(S),0.72%,1.51%
20961,Whetsel,1256,90.61%,4.30%,(S),(S),2.71%,1.91%
20961,Wilner,1256,90.21%,5.57%,(S),(S),1.35%,2.07%
20971,Weisbrod,1255,94.50%,0.48%,0.72%,0.48%,1.12%,2.71%
20996,Weedman,1253,92.82%,(S),(S),2.63%,1.36%,2.23%
20996,Whitecotton,1253,90.90%,0.88%,0.40%,2.87%,3.43%,1.52%
21019,Whitehorn,1251,54.84%,31.41%,1.28%,5.28%,4.16%,3.04%
21119,Wormley,1243,25.82%,67.34%,(S),(S),4.02%,1.93%
21157,Wurth,1241,95.49%,0.73%,(S),(S),1.37%,1.69%
21204,Wilhelmi,1238,95.07%,0.57%,0.65%,0.65%,0.81%,2.26%
21218,Willsey,1237,94.02%,0.89%,0.65%,0.73%,1.29%,2.43%
21320,Wai,1229,3.25%,2.52%,86.90%,(S),6.67%,(S)
21348,Wolpert,1227,95.52%,(S),1.39%,(S),0.41%,2.53%
21459,Weingartner,1218,94.66%,(S),0.90%,(S),1.48%,2.63%
21459,Weld,1218,92.45%,1.40%,0.41%,0.82%,1.40%,3.53%
21535,Welte,1212,97.61%,0.41%,(S),(S),0.91%,0.83%
21535,Wiegel,1212,97.77%,(S),(S),0.00%,0.66%,1.24%
21568,Whitelaw,1210,76.69%,17.85%,(S),(S),2.73%,1.90%
21583,Wasinger,1209,83.21%,13.40%,(S),(S),1.24%,1.57%
21672,Withey,1202,92.93%,1.25%,0.42%,0.50%,2.41%,2.50%
21686,Woodby,1201,93.34%,2.00%,0.42%,1.33%,1.92%,1.00%
21717,Weier,1198,96.24%,(S),0.75%,(S),1.50%,1.17%
21717,Winborne,1198,49.33%,44.66%,(S),(S),3.01%,2.59%
21750,Weatherbee,1196,91.72%,3.09%,(S),(S),1.59%,3.18%
21774,Waldschmidt,1194,96.98%,(S),(S),(S),1.01%,1.42%
21790,Whitesel,1193,95.56%,(S),1.01%,(S),1.51%,1.42%
21895,Wootten,1186,94.35%,1.18%,0.42%,0.67%,1.01%,2.36%
21912,Wommack,1185,88.61%,6.24%,(S),(S),2.36%,1.35%
21960,Warrior,1182,13.11%,42.98%,2.96%,26.73%,10.07%,4.15%
21960,Wenning,1182,97.38%,(S),0.68%,(S),0.51%,0.76%
21986,Wimsatt,1180,87.88%,8.64%,(S),(S),1.86%,1.19%
22012,Walck,1178,93.12%,(S),(S),1.10%,2.12%,2.63%
22012,Willmon,1178,91.77%,1.87%,0.42%,1.19%,2.12%,2.63%
22047,Whistler,1176,89.97%,(S),(S),2.38%,3.06%,3.40%
22069,Wineland,1174,96.34%,0.00%,(S),(S),1.19%,1.87%
22106,Walworth,1171,95.90%,0.43%,0.43%,0.00%,1.20%,2.05%
22158,Womer,1166,96.91%,(S),(S),(S),1.03%,1.29%
22216,Winegardner,1161,97.33%,(S),(S),(S),0.69%,1.29%
22246,Wentland,1159,95.17%,0.95%,0.69%,0.78%,1.73%,0.69%
22260,Wrobleski,1158,96.46%,0.00%,(S),(S),1.30%,1.73%
22281,Waechter,1157,97.49%,(S),0.43%,(S),1.12%,0.78%
22301,Wotring,1156,97.66%,(S),0.52%,(S),0.78%,0.78%
22334,Wensel,1154,96.79%,(S),(S),(S),1.04%,1.65%
22346,Walko,1153,97.14%,(S),0.95%,(S),0.69%,0.87%
22375,Wymore,1151,92.53%,(S),0.87%,(S),1.30%,4.52%
22404,Whiten,1149,65.36%,28.98%,(S),(S),3.48%,1.57%
22450,Welden,1146,94.33%,0.70%,0.44%,0.70%,1.05%,2.79%
22503,Wafford,1143,59.93%,33.95%,(S),(S),2.80%,1.66%
22503,Waggener,1143,93.26%,1.22%,(S),(S),1.75%,2.80%
22530,Walbridge,1141,94.30%,(S),0.61%,(S),2.19%,2.02%
22543,Weedon,1140,61.84%,30.00%,(S),(S),4.21%,2.98%
22543,Wiginton,1140,94.65%,0.70%,0.61%,0.53%,1.05%,2.46%
22573,Wachs,1138,96.13%,(S),0.88%,(S),1.23%,1.41%
22573,Willmore,1138,84.27%,5.36%,1.05%,0.00%,2.28%,7.03%
22618,Wickliffe,1135,56.48%,35.24%,0.44%,3.08%,2.91%,1.85%
22637,Wiegert,1134,96.21%,(S),(S),(S),1.15%,2.03%
22770,Weisgerber,1125,96.27%,(S),0.62%,(S),1.07%,1.87%
22856,Whorley,1120,77.50%,18.75%,(S),(S),2.14%,0.63%
22880,Woolverton,1119,94.46%,1.43%,(S),(S),1.16%,2.32%
22892,Wingrove,1118,94.19%,(S),0.63%,(S),1.97%,2.42%
22906,Winemiller,1117,96.24%,(S),(S),(S),1.07%,2.06%
22924,Wertheimer,1116,95.07%,0.90%,(S),(S),0.99%,2.33%
22944,Welke,1115,95.61%,(S),0.54%,(S),1.08%,2.24%
22963,Wetzler,1114,94.61%,(S),0.72%,(S),0.90%,3.14%
22963,Wiederhold,1114,93.54%,(S),0.72%,(S),1.53%,3.95%
22963,Wilcoxon,1114,88.24%,7.72%,(S),(S),1.26%,2.06%
23019,Weatherman,1110,93.96%,(S),(S),0.99%,1.35%,2.79%
23084,Woolston,1107,95.75%,(S),0.90%,(S),1.54%,1.26%
23100,Wierenga,1105,96.02%,(S),0.45%,(S),1.45%,1.90%
23120,Wiberg,1104,95.47%,(S),0.54%,(S),1.09%,2.17%
23167,Walberg,1101,92.73%,(S),1.09%,(S),2.09%,3.09%
23167,Waldvogel,1101,93.82%,0.45%,(S),(S),1.54%,3.72%
23167,Whittingham,1101,48.50%,43.42%,(S),(S),3.00%,4.00%
23185,Winkleman,1100,95.18%,0.73%,0.64%,0.45%,1.55%,1.45%
23205,Walkowiak,1099,97.54%,(S),(S),(S),0.82%,1.18%
23222,Woller,1098,94.99%,(S),(S),0.91%,1.18%,1.91%
23222,Woomer,1098,95.26%,0.55%,(S),(S),1.00%,2.82%
23238,Weidler,1097,96.63%,(S),(S),0.00%,(S),2.37%
23238,Weinhold,1097,96.08%,0.64%,0.46%,0.00%,0.46%,2.37%
23268,Weaks,1095,71.32%,24.84%,(S),(S),2.10%,1.19%
23300,Wawrzyniak,1093,94.51%,(S),(S),0.46%,1.10%,3.84%
23333,Woolum,1091,93.68%,(S),(S),1.56%,2.11%,2.11%
23397,Warmack,1087,62.01%,31.92%,(S),(S),2.94%,2.30%
23432,Wellner,1085,95.39%,(S),0.65%,(S),0.65%,2.30%
23432,Wooddell,1085,94.75%,(S),0.55%,(S),1.38%,2.95%
23485,Waterfield,1082,91.96%,4.99%,(S),(S),1.66%,0.65%
23485,Weinheimer,1082,95.93%,(S),0.55%,(S),1.57%,1.57%
23532,Wakeland,1079,91.20%,1.95%,0.83%,1.02%,2.22%,2.78%
23555,Widmann,1078,95.36%,(S),0.65%,(S),1.86%,1.86%
23555,Wieber,1078,96.38%,(S),0.74%,(S),1.30%,1.21%
23587,Walt,1076,93.31%,1.86%,(S),(S),1.49%,1.77%
23587,Wismer,1076,97.21%,(S),(S),(S),1.02%,1.21%
23662,Wagman,1071,94.02%,0.47%,0.75%,0.56%,1.68%,2.52%
23675,Wahlberg,1070,94.58%,(S),1.21%,(S),1.78%,2.06%
23691,Williard,1069,94.39%,1.40%,0.65%,0.84%,1.31%,1.40%
23785,Warkentin,1063,96.52%,(S),(S),(S),1.13%,1.51%
23817,Wenk,1061,96.14%,(S),0.57%,(S),0.47%,2.54%
23817,Wygant,1061,95.57%,1.41%,(S),(S),1.32%,1.51%
23837,Weissinger,1060,96.60%,0.75%,(S),(S),1.04%,1.13%
23852,Warchol,1059,96.32%,(S),(S),(S),0.57%,2.55%
23866,Wisler,1058,94.52%,1.04%,(S),(S),1.42%,1.98%
23920,Wente,1055,97.25%,(S),(S),0.00%,1.23%,1.04%
23978,Weikert,1052,96.58%,0.00%,(S),(S),1.43%,1.71%
23978,Wohlford,1052,95.25%,(S),(S),0.76%,0.95%,2.09%
23978,Worm,1052,95.82%,0.57%,(S),0.86%,(S),2.09%
24012,Wehunt,1050,97.05%,(S),(S),1.05%,0.86%,0.86%
24075,Wedemeyer,1046,89.29%,(S),2.49%,(S),3.63%,3.92%
24112,Werley,1044,95.69%,0.86%,(S),(S),1.25%,1.82%
24159,Walthour,1041,29.30%,65.03%,(S),(S),3.36%,1.54%
24186,Warn,1039,92.49%,2.41%,(S),(S),1.64%,2.50%
24201,Whitsell,1038,91.23%,4.72%,(S),(S),1.54%,1.93%
24237,Wahab,1035,41.84%,9.57%,31.88%,0.58%,12.08%,4.06%
24404,Wegrzyn,1026,97.66%,0.00%,(S),(S),1.36%,0.49%
24531,Wickwire,1019,93.72%,(S),0.98%,(S),2.85%,2.06%
24554,Whittlesey,1018,84.77%,9.92%,(S),(S),2.55%,1.28%
24554,Woodhead,1018,93.61%,(S),2.36%,(S),1.87%,1.18%
24572,Wiedman,1017,95.38%,0.49%,(S),(S),1.38%,2.16%
24572,Wienke,1017,96.17%,(S),0.49%,(S),1.28%,1.67%
24629,Walke,1014,80.18%,12.33%,2.96%,(S),(S),2.17%
24629,Wilkison,1014,91.12%,4.34%,(S),(S),1.08%,2.56%
24629,Wissman,1014,95.96%,(S),0.49%,(S),1.28%,1.97%
24648,Wagley,1013,85.29%,(S),11.65%,(S),0.79%,2.07%
24648,Wyer,1013,92.30%,4.64%,(S),(S),0.79%,1.68%
24685,Wozny,1011,95.94%,(S),0.99%,(S),1.58%,1.19%
24762,Widger,1006,93.14%,(S),(S),1.69%,2.49%,2.19
