Rank,Name,Count,White,Black,API,AIAN,2+ Races,Hispanic
13991,Rumbaugh,2154,94.48%,0.28%,1.02%,0.46%,2.23%,1.53%
14014,Randel,2149,78.78%,10.84%,2.28%,0.42%,1.26%,6.42%
14014,Rentas,2149,9.17%,1.91%,(S),(S),0.23%,88.27%
14014,Rohn,2149,91.81%,2.28%,(S),(S),1.63%,3.26%
14096,Ruder,2132,93.71%,(S),1.22%,(S),1.31%,3.05%
14105,Raman,2131,8.78%,2.16%,81.04%,0.38%,5.26%,2.39%
14127,Renwick,2127,81.29%,12.79%,1.18%,0.94%,1.46%,2.35%
14139,Riel,2125,85.32%,0.89%,8.19%,0.28%,2.45%,2.87%
14139,Riney,2125,85.36%,9.93%,0.52%,0.38%,2.16%,1.65%
14152,Renick,2123,93.45%,1.27%,0.47%,1.32%,0.89%,2.59%
14160,Roloff,2121,95.33%,(S),0.75%,(S),1.37%,2.07%
14160,Rotter,2121,93.02%,0.99%,0.85%,0.28%,1.37%,3.49%
14172,Roose,2119,93.91%,(S),1.09%,(S),1.84%,1.93%
14197,Riggio,2115,92.72%,0.71%,0.71%,0.33%,0.95%,4.59%
14201,Roser,2114,93.14%,1.28%,(S),(S),0.99%,3.60%
14223,Raine,2109,73.02%,19.58%,0.76%,0.81%,3.08%,2.75%
14286,Richeson,2096,91.08%,2.53%,0.48%,0.33%,2.72%,2.86%
14299,Rago,2093,88.58%,(S),4.30%,(S),1.67%,4.40%
14307,Rakowski,2092,96.80%,(S),(S),0.33%,0.76%,1.67%
14312,Replogle,2091,94.74%,(S),(S),1.00%,1.82%,1.58%
14338,Redick,2087,80.26%,12.31%,0.86%,0.43%,2.11%,4.02%
14342,Rogowski,2086,96.88%,(S),0.43%,(S),0.58%,1.87%
14358,Ratchford,2083,68.70%,25.54%,0.62%,1.30%,2.16%,1.68%
14409,Ramachandran,2074,1.64%,0.29%,95.66%,0.43%,1.74%,0.24%
14409,Ridgley,2074,74.35%,18.08%,(S),(S),2.60%,3.23%
14427,Restivo,2071,95.51%,0.43%,0.34%,0.24%,0.92%,2.56%
14434,Rubi,2070,9.28%,(S),7.83%,(S),0.39%,81.93%
14458,Ruck,2066,88.63%,4.65%,0.68%,0.53%,1.21%,4.31%
14465,Reichman,2065,95.59%,0.63%,0.39%,0.29%,1.11%,1.99%
14495,Rarick,2058,94.12%,0.68%,1.51%,0.29%,1.36%,2.04%
14523,Ruppel,2053,96.69%,(S),0.39%,(S),0.68%,1.85%
14537,Reasoner,2050,93.56%,1.27%,0.44%,0.39%,2.00%,2.34%
14571,Rearick,2044,96.28%,0.64%,(S),(S),1.47%,0.93%
14579,Ryland,2043,77.04%,18.26%,0.29%,0.44%,1.42%,2.55%
14612,Rotella,2037,91.46%,(S),1.03%,(S),0.93%,6.09%
14656,Redinger,2030,96.70%,(S),0.39%,(S),0.94%,1.58%
14667,Rosin,2028,93.69%,0.49%,0.94%,1.43%,1.33%,2.12%
14669,Rising,2027,90.53%,3.11%,0.79%,0.69%,1.78%,3.11%
14669,Ryans,2027,31.13%,64.18%,0.35%,0.64%,1.97%,1.73%
14691,Rosemond,2024,14.77%,76.43%,0.54%,0.35%,3.01%,4.89%
14724,Reppert,2018,95.54%,(S),0.84%,(S),1.29%,1.64%
14775,Romaine,2010,85.07%,9.45%,0.45%,0.55%,1.34%,3.13%
14821,Reigle,2001,96.90%,(S),0.70%,(S),0.70%,1.45%
14834,Rhoton,1998,96.75%,(S),(S),0.50%,0.80%,1.50%
14854,Ryman,1994,95.24%,0.75%,0.80%,0.35%,1.20%,1.65%
14881,Ravelo,1988,6.19%,(S),9.76%,(S),1.26%,81.99%
14893,Rajan,1987,3.17%,0.50%,92.10%,0.40%,3.32%,0.50%
14913,Raasch,1985,95.11%,0.30%,0.60%,0.81%,1.26%,1.91%
14946,Radley,1979,87.52%,7.68%,(S),(S),1.41%,2.48%
14957,Roselli,1977,88.27%,(S),1.32%,(S),1.01%,8.55%
14986,Rainbolt,1972,89.66%,0.96%,0.61%,3.14%,3.45%,2.18%
14995,Royse,1970,92.69%,1.12%,0.36%,1.37%,2.18%,2.28%
15005,Rogue,1968,8.89%,1.02%,1.42%,0.25%,0.86%,87.55%
15066,Rascoe,1958,42.54%,50.15%,(S),(S),3.93%,2.76%
15080,Ronning,1956,94.58%,0.36%,0.87%,0.61%,1.43%,2.15%
15104,Rocker,1953,59.70%,32.05%,0.97%,0.77%,3.48%,3.02%
15127,Rivet,1949,92.20%,1.95%,0.56%,0.56%,1.18%,3.54%
15171,Renzi,1942,96.50%,0.57%,(S),(S),0.57%,2.01%
15171,Ruggeri,1942,94.44%,(S),0.51%,(S),0.77%,3.76%
15223,Retherford,1934,95.04%,0.31%,0.72%,1.03%,1.14%,1.76%
15223,Rosenberry,1934,95.29%,(S),1.14%,(S),1.91%,1.19%
15223,Rybak,1934,97.67%,(S),0.41%,(S),0.26%,1.34%
15232,Rogalski,1932,97.10%,(S),0.31%,(S),0.78%,1.50%
15238,Rosenstein,1930,95.34%,0.26%,0.52%,0.00%,0.57%,3.32%
15309,Rather,1917,72.40%,17.53%,4.64%,0.31%,2.24%,2.87%
15318,Riendeau,1916,96.09%,0.52%,0.37%,0.78%,1.10%,1.15%
15328,Reddish,1913,72.19%,23.99%,0.37%,0.37%,1.73%,1.36%
15340,Remer,1912,94.09%,1.73%,0.78%,0.63%,1.15%,1.62%
15355,Rowen,1910,89.58%,4.55%,1.05%,0.26%,1.41%,3.14%
15370,Riess,1908,94.60%,(S),0.89%,(S),0.68%,3.14%
15386,Rapoza,1906,75.03%,(S),6.14%,(S),12.96%,4.88%
15397,Rocheleau,1904,95.43%,0.32%,0.89%,0.47%,1.26%,1.63%
15397,Routt,1904,79.67%,13.08%,0.68%,1.10%,2.31%,3.15%
15418,Reetz,1900,95.21%,0.37%,0.63%,0.47%,1.32%,2.00%
15434,Rosinski,1898,96.36%,(S),0.74%,(S),0.63%,1.90%
15464,Remick,1894,96.36%,(S),(S),0.48%,0.48%,2.22%
15477,Redfearn,1892,69.13%,23.04%,0.26%,1.43%,1.96%,4.18%
15503,Rodela,1888,9.00%,0.26%,0.26%,0.48%,0.26%,89.72%
15527,Rayas,1885,4.24%,(S),0.32%,(S),(S),94.96%
15527,Rhymes,1885,35.86%,57.67%,0.27%,0.58%,3.13%,2.49%
15533,Roache,1884,56.21%,33.81%,0.64%,0.53%,2.18%,6.63%
15560,Raju,1880,2.87%,2.02%,89.79%,0.85%,3.14%,1.33%
15600,Rist,1874,93.12%,1.12%,1.07%,0.32%,2.19%,2.19%
15615,Rhein,1871,93.27%,0.32%,2.83%,0.00%,0.69%,2.89%
15635,Roles,1869,83.15%,7.97%,1.82%,0.48%,2.14%,4.44%
15639,Rolen,1868,89.13%,5.94%,0.48%,0.54%,1.66%,2.25%
15651,Robidoux,1866,92.18%,0.27%,0.70%,1.82%,2.36%,2.68%
15663,Raabe,1864,95.49%,(S),1.02%,(S),0.75%,2.25%
15663,Reith,1864,93.67%,1.13%,1.07%,0.48%,1.82%,1.82%
15663,Robie,1864,83.26%,8.91%,1.72%,0.48%,1.82%,3.81%
15669,Ronk,1863,94.79%,0.27%,0.59%,0.38%,1.45%,2.52%
15719,Riehle,1855,94.99%,0.54%,0.81%,0.43%,1.08%,2.16%
15719,Rumley,1855,82.10%,13.15%,0.59%,0.65%,1.94%,1.56%
15734,Rayl,1853,94.55%,0.49%,0.59%,0.81%,1.89%,1.67%
15748,Roosa,1851,93.73%,(S),2.05%,(S),1.03%,2.11%
15748,Rother,1851,94.00%,1.03%,(S),(S),1.30%,2.97%
15748,Rumble,1851,83.68%,12.64%,(S),(S),1.40%,1.46%
15792,Rosell,1844,54.07%,5.91%,3.31%,0.33%,1.08%,35.30%
15800,Rubel,1843,94.63%,(S),1.52%,(S),1.09%,1.74%
15833,Romanelli,1838,95.38%,(S),0.60%,(S),0.87%,2.99%
15833,Rosete,1838,4.79%,(S),37.81%,(S),3.75%,53.10%
15845,Rizk,1837,92.27%,0.98%,0.60%,0.00%,1.96%,4.19%
15871,Roh,1833,24.71%,0.55%,72.12%,0.00%,1.64%,0.98%
15898,Radel,1829,90.71%,1.80%,2.90%,(S),(S),3.06%
15898,Risser,1829,94.75%,0.49%,0.93%,0.00%,1.80%,2.02%
15978,Rines,1817,87.45%,7.04%,0.94%,0.28%,1.65%,2.64%
15995,Riggin,1815,90.85%,2.42%,1.93%,(S),(S),2.92%
16025,Rentschler,1810,97.07%,(S),0.55%,(S),0.61%,1.60%
16041,Radloff,1808,97.07%,(S),0.50%,(S),0.44%,1.55%
16051,Reisner,1806,96.95%,0.33%,(S),(S),0.83%,1.66%
16051,Relyea,1806,94.41%,(S),0.55%,(S),1.99%,2.38%
16087,Reddington,1800,96.06%,(S),0.50%,(S),1.50%,1.28%
16100,Roseboro,1798,6.56%,88.49%,(S),(S),3.28%,1.33%
16108,Ramesh,1797,4.45%,0.50%,93.21%,0.67%,0.78%,0.39%
16130,Ruf,1794,94.48%,0.67%,1.00%,0.00%,1.62%,2.23%
16166,Romines,1788,95.02%,(S),(S),0.45%,2.01%,2.01%
16171,Ridder,1787,94.74%,1.34%,0.28%,0.00%,1.45%,2.18%
16179,Rickards,1786,86.00%,6.72%,0.90%,0.34%,2.58%,3.47%
16191,Rustin,1784,69.34%,19.84%,1.51%,4.09%,2.69%,2.52%
16203,Rexrode,1782,95.68%,(S),0.62%,(S),1.85%,1.12%
16228,Ripp,1779,95.62%,(S),0.73%,(S),1.12%,2.42%
16228,Rodrigues,1779,4.78%,0.45%,0.39%,(S),(S),94.10%
16265,Rake,1773,90.75%,1.18%,1.86%,0.96%,2.48%,2.76%
16284,Ribera,1771,17.45%,0.34%,(S),(S),0.62%,81.14%
16284,Rochford,1771,90.46%,4.18%,(S),(S),1.30%,3.56%
16305,Renderos,1768,3.05%,0.45%,(S),0.00%,(S),96.27%
16327,Raub,1765,93.26%,1.08%,0.74%,0.51%,1.42%,3.00%
16395,Rast,1755,93.33%,(S),1.08%,(S),1.94%,2.91%
16395,Romney,1755,81.25%,10.37%,(S),(S),1.03%,6.61%
16420,Rybicki,1752,96.97%,(S),(S),(S),0.68%,1.77%
16450,Rocca,1748,80.21%,(S),0.80%,(S),1.54%,16.88%
16457,Raftery,1747,96.22%,(S),0.29%,(S),1.32%,2.00%
16457,Rothenberger,1747,95.71%,(S),(S),0.52%,0.74%,2.35%
16470,Rundell,1745,93.81%,1.32%,(S),(S),1.72%,2.29%
16525,Rhymer,1738,78.31%,17.43%,0.52%,0.35%,1.44%,1.96%
16560,Roma,1733,80.44%,(S),5.71%,(S),1.50%,11.66%
16582,Rahimi,1730,65.90%,(S),5.95%,(S),24.97%,2.43%
16601,Rapier,1727,81.24%,11.99%,0.46%,0.58%,2.61%,3.13%
16630,Ramadan,1724,79.52%,9.98%,(S),(S),5.57%,3.71%
16716,Rasor,1712,87.32%,4.67%,0.76%,1.34%,2.28%,3.62%
16728,Rivenbark,1710,96.26%,0.58%,(S),(S),1.64%,0.99%
16734,Rimer,1709,92.33%,1.87%,(S),(S),1.23%,3.63%
16748,Rancourt,1707,96.13%,0.82%,(S),(S),1.17%,1.11%
16755,Roxas,1706,4.57%,(S),85.58%,(S),4.57%,4.81%
16775,Reising,1703,95.42%,(S),0.70%,(S),1.23%,1.82%
16824,Red,1697,58.28%,22.10%,10.02%,1.77%,3.24%,4.60%
16860,Ryba,1692,95.39%,(S),0.83%,(S),1.24%,2.13%
16900,Rosendahl,1685,93.83%,(S),0.77%,(S),1.60%,3.20%
16944,Reiber,1678,96.48%,(S),0.95%,(S),0.83%,1.49%
16944,Rolfes,1678,97.56%,(S),(S),(S),0.72%,1.13%
16958,Ricca,1676,92.48%,(S),0.78%,(S),1.19%,5.37%
16958,Rohloff,1676,96.84%,(S),0.60%,(S),0.95%,1.37%
16984,Rafter,1673,91.75%,3.83%,(S),(S),1.37%,1.91%
16993,Rodger,1672,81.94%,12.68%,0.60%,0.54%,1.44%,2.81%
17005,Ransome,1671,32.85%,61.04%,0.36%,1.26%,2.69%,1.80%
17014,Rosenow,1670,93.23%,(S),1.08%,(S),1.38%,3.47%
17014,Runner,1670,83.95%,10.06%,0.90%,0.84%,2.57%,1.68%
17063,Riche,1664,67.85%,24.94%,0.36%,0.48%,1.68%,4.69%
17080,Ruis,1662,39.41%,0.78%,0.90%,1.02%,0.60%,57.28%
17087,Ramm,1661,91.87%,0.60%,1.02%,0.84%,2.53%,3.13%
17087,Requena,1661,7.34%,6.56%,0.78%,(S),(S),84.47%
17193,Rishel,1647,95.99%,0.43%,0.30%,0.73%,0.67%,1.88%
17202,Regina,1646,74.18%,2.98%,2.92%,0.36%,0.73%,18.83%
17202,Rolston,1646,85.84%,6.14%,1.09%,2.43%,1.28%,3.22%
17216,Raynes,1645,90.46%,3.77%,1.34%,0.73%,1.46%,2.25%
17216,Resendes,1645,70.46%,0.97%,(S),(S),1.46%,26.75%
17258,Rando,1641,83.85%,2.01%,2.32%,0.49%,1.34%,9.99%
17274,Rech,1639,92.80%,(S),1.34%,(S),0.73%,4.51%
17367,Rheaume,1626,93.67%,1.66%,0.92%,0.74%,1.54%,1.48%
17379,Raye,1625,62.52%,29.05%,1.05%,1.54%,2.89%,2.95%
17385,Rahm,1624,96.37%,0.55%,0.99%,0.43%,0.80%,0.86%
17385,Rita,1624,59.54%,(S),10.78%,(S),6.40%,20.01%
17406,Risk,1621,94.08%,0.31%,0.99%,0.00%,1.54%,3.08%
17419,Rusin,1620,93.64%,(S),1.54%,(S),1.05%,2.59%
17441,Riffel,1617,93.26%,0.49%,0.87%,0.80%,1.30%,3.28%
17455,Rustad,1615,94.18%,0.37%,0.80%,0.37%,1.86%,2.41%
17463,Ransdell,1614,94.05%,2.54%,0.50%,0.43%,0.56%,1.92%
17481,Roye,1612,62.16%,29.40%,1.18%,1.12%,2.23%,3.91%
17481,Rud,1612,94.60%,0.50%,0.43%,0.50%,1.61%,2.36%
17516,Rabalais,1609,95.77%,1.37%,(S),(S),0.81%,1.80%
17516,Rossignol,1609,92.79%,2.05%,0.56%,1.12%,1.99%,1.49%
17537,Rollison,1605,80.31%,14.58%,1.06%,0.37%,2.37%,1.31%
17541,Ribble,1604,91.58%,3.12%,0.50%,0.75%,1.75%,2.31%
17541,Riera,1604,18.77%,1.00%,0.50%,(S),(S),79.49%
17541,Rommel,1604,94.20%,(S),1.12%,(S),1.56%,2.31%
17586,Ramsden,1598,93.74%,2.07%,0.38%,0.38%,0.88%,2.57%
17586,Riebe,1598,95.31%,(S),0.81%,(S),1.56%,1.81%
17613,Rexroad,1595,96.24%,(S),0.44%,(S),1.07%,1.57%
17625,Raddatz,1594,96.05%,(S),(S),0.00%,0.75%,2.89%
17625,Rehberg,1594,94.35%,(S),0.94%,(S),1.19%,3.14%
17639,Rister,1593,93.09%,1.88%,0.75%,0.31%,1.69%,2.26%
17639,Ruhland,1593,96.55%,0.50%,0.75%,0.31%,0.69%,1.19%
17668,Reasor,1589,81.06%,12.27%,0.69%,1.13%,1.51%,3.34%
17682,Rahe,1587,92.69%,1.76%,1.39%,1.32%,1.45%,1.39%
17682,Royall,1587,79.02%,17.45%,(S),(S),2.08%,0.82%
17699,Roudebush,1585,95.90%,(S),0.50%,(S),1.07%,2.40%
17726,Rio,1581,57.05%,(S),8.41%,(S),2.15%,30.99%
17734,Rampersad,1580,6.20%,43.04%,28.42%,2.28%,15.76%,4.30%
17752,Rieth,1578,95.50%,(S),1.20%,(S),1.14%,1.58%
17764,Roquemore,1577,39.32%,51.87%,0.76%,0.76%,3.30%,3.99%
17798,Rish,1573,93.32%,2.23%,(S),(S),0.64%,3.24%
17851,Remley,1567,93.17%,2.43%,(S),(S),1.91%,1.47%
17911,Ridenhour,1561,88.92%,6.28%,0.51%,1.15%,1.15%,1.99%
17927,Raia,1559,94.61%,(S),0.58%,(S),0.64%,3.78%
17980,Ringgold,1553,34.90%,55.05%,0.71%,1.55%,5.28%,2.51%
18057,Reinecke,1544,94.82%,(S),0.65%,(S),1.62%,2.27%
18057,Rhoten,1544,93.07%,1.49%,0.58%,1.23%,1.75%,1.88%
18068,Rennick,1543,87.56%,7.84%,0.65%,0.32%,1.43%,2.20%
18078,Rominger,1542,94.55%,(S),0.45%,(S),1.23%,3.37%
18106,Raff,1538,91.29%,1.95%,2.02%,(S),2.67%,(S)
18106,Rezendes,1538,87.84%,4.29%,0.33%,0.46%,1.50%,5.59%
18116,Reiley,1537,90.18%,4.16%,1.56%,(S),(S),2.60%
18144,Reser,1534,94.13%,1.50%,0.52%,0.72%,1.17%,1.96%
18166,Raposa,1532,93.73%,(S),1.83%,(S),1.96%,2.15%
18166,Reineke,1532,98.37%,(S),(S),0.00%,(S),1.04%
18184,Rossow,1530,96.99%,0.59%,(S),(S),1.05%,0.98%
18184,Rozanski,1530,96.14%,(S),0.39%,(S),1.05%,2.16%
18227,Reade,1526,86.50%,3.67%,0.72%,0.59%,1.64%,6.88%
18262,Raybon,1521,63.71%,28.73%,0.79%,1.25%,3.22%,2.30%
18272,Ravenell,1520,1.71%,93.62%,0.46%,0.53%,2.57%,1.12%
18272,Rohm,1520,94.34%,0.53%,0.79%,0.46%,2.30%,1.58%
18301,Rosenbloom,1516,94.53%,2.57%,0.99%,0.00%,0.73%,1.19%
18306,Reyes,1515,3.56%,(S),0.53%,(S),0.00%,95.78%
18326,Repass,1512,90.61%,4.30%,0.46%,0.46%,1.65%,2.51%
18347,Rushin,1510,55.70%,38.68%,(S),(S),2.52%,1.92%
18354,Rosenquist,1509,94.37%,0.33%,0.66%,0.33%,1.72%,2.58%
18378,Ranallo,1507,88.39%,(S),1.53%,(S),1.13%,7.96%
18385,Roder,1506,92.56%,1.79%,(S),(S),1.13%,3.72%
18448,Ristau,1500,95.13%,0.40%,0.33%,0.40%,1.27%,2.47%
18499,Rhines,1494,61.24%,33.47%,(S),(S),1.81%,2.81%
18502,Reilley,1493,94.57%,0.33%,0.80%,0.67%,1.21%,2.41%
18523,Rohe,1490,94.30%,2.15%,1.21%,(S),(S),1.74%
18529,Remigio,1489,6.78%,1.07%,25.86%,0.47%,2.96%,62.86%
18540,Rotolo,1488,93.75%,(S),0.34%,(S),0.87%,4.64%
18596,Raglin,1482,38.87%,52.50%,0.61%,1.35%,4.52%,2.16%
18660,Reddin,1474,79.65%,14.04%,0.95%,1.56%,1.76%,2.04%
18660,Rupprecht,1474,95.45%,(S),0.34%,(S),1.22%,2.51%
18685,Rieke,1471,95.11%,(S),1.02%,(S),0.88%,2.45%
18715,Reuther,1468,95.50%,(S),1.02%,(S),1.70%,1.43%
18734,Rod,1465,48.67%,1.77%,(S),(S),1.30%,47.17%
18747,Rusher,1464,85.11%,10.66%,(S),(S),1.30%,1.98%
18786,Rayos,1459,5.83%,(S),13.23%,(S),1.78%,78.82%
18793,Ra,1458,13.44%,6.24%,72.50%,(S),(S),5.01%
18808,Rockhold,1456,92.31%,3.09%,0.69%,0.34%,2.20%,1.37%
18835,Raval,1453,2.34%,0.48%,93.53%,0.34%,2.34%,0.96%
18858,Riedl,1450,94.28%,0.34%,0.69%,0.41%,1.66%,2.62%
18858,Ruud,1450,96.00%,0.41%,0.90%,0.00%,1.52%,1.17%
18888,Rezac,1446,97.23%,(S),(S),(S),0.83%,1.24%
18899,Ramseur,1445,22.15%,71.49%,(S),(S),4.08%,1.66%
18910,Rong,1444,3.25%,0.55%,94.94%,0.00%,0.76%,0.48%
18928,Rieman,1442,94.80%,(S),0.55%,(S),0.90%,3.12%
18939,Ramnarine,1441,9.02%,31.02%,40.94%,2.57%,10.48%,5.97%
18939,Resler,1441,93.41%,0.49%,0.69%,0.49%,0.62%,4.30%
18971,Rozelle,1438,86.30%,8.41%,0.83%,1.25%,1.53%,1.67%
18984,Reeb,1436,94.22%,0.97%,(S),(S),1.81%,2.09%
18994,Rexford,1435,88.29%,1.39%,0.42%,6.62%,1.25%,2.02%
19004,Riggan,1434,92.47%,2.65%,0.63%,0.56%,1.81%,1.88%
19004,Runk,1434,95.05%,0.63%,1.05%,0.35%,1.19%,1.74%
19012,Roig,1433,32.52%,0.56%,0.91%,0.00%,1.05%,64.97%
19087,Reta,1426,9.82%,9.33%,1.40%,(S),(S),79.31%
19105,Rosenau,1424,93.47%,0.70%,0.91%,0.63%,1.05%,3.23%
19105,Running,1424,91.71%,0.70%,0.35%,4.07%,0.91%,2.25%
19152,Russom,1418,83.71%,10.16%,(S),(S),1.83%,3.60%
19166,Rauh,1417,95.98%,0.56%,0.71%,0.42%,1.20%,1.13%
19166,Rosero,1417,5.58%,1.06%,5.36%,(S),(S),86.73%
19189,Rani,1415,3.04%,0.64%,92.79%,0.64%,1.98%,0.92%
19189,Rebelo,1415,84.10%,(S),1.41%,(S),0.78%,13.36%
19210,Rote,1413,94.34%,0.78%,1.42%,0.71%,0.99%,1.77%
19234,Rikard,1410,88.65%,8.30%,0.35%,0.64%,1.63%,0.43%
19306,Robards,1402,91.73%,3.00%,0.93%,0.86%,1.85%,1.64%
19321,Rasnick,1401,97.14%,(S),(S),0.43%,0.79%,1.50%
19321,Rodrigo,1401,15.92%,(S),39.97%,(S),2.64%,39.97%
19364,Riaz,1397,5.65%,(S),85.61%,(S),3.72%,3.51%
19390,Rifkin,1394,96.70%,(S),0.36%,(S),0.57%,1.79%
19456,Ramakrishnan,1389,1.87%,(S),96.33%,0.43%,1.15%,(S)
19456,Regier,1389,94.60%,0.58%,0.72%,0.65%,0.58%,2.88%
19480,Ruel,1387,85.94%,1.23%,2.52%,0.36%,1.37%,8.58%
19498,Ravi,1385,4.26%,(S),92.49%,(S),1.44%,1.23%
19538,Reily,1382,86.25%,8.25%,1.01%,0.58%,1.16%,2.75%
19538,Rini,1382,91.97%,1.45%,1.16%,0.36%,1.23%,3.84%
19551,Roling,1381,96.09%,(S),0.58%,(S),0.87%,1.74%
19567,Ruddell,1379,93.76%,0.44%,0.51%,0.51%,0.73%,4.06%
19590,Reinbold,1377,95.72%,(S),0.65%,(S),0.94%,2.32%
19671,Rolph,1370,93.58%,0.44%,0.44%,0.36%,1.75%,3.43%
19688,Rauda,1369,3.21%,0.44%,(S),0.00%,(S),95.84%
19688,Reichardt,1369,95.84%,(S),1.02%,(S),1.24%,1.61%
19697,Riter,1368,94.44%,0.37%,0.51%,0.73%,2.49%,1.46%
19716,Reder,1366,92.09%,2.71%,1.61%,(S),(S),2.71%
19731,Ricketson,1365,92.23%,3.08%,(S),(S),1.68%,1.98%
19763,Rosenfield,1362,96.26%,(S),0.81%,(S),0.66%,1.76%
19796,Rua,1359,44.22%,(S),1.84%,(S),0.74%,52.32%
19896,Roehm,1350,97.85%,(S),(S),(S),0.67%,1.04%
19911,Ratley,1348,78.12%,16.47%,0.45%,0.82%,2.08%,2.08%
19924,Royalty,1347,95.25%,1.93%,(S),(S),1.11%,1.04%
19966,Riese,1343,95.09%,(S),0.74%,(S),1.34%,1.94%
19966,Rufus,1343,14.52%,76.10%,1.64%,1.64%,3.50%,2.61%
19976,Ruffino,1342,91.65%,(S),0.45%,(S),1.19%,6.41%
19997,Roff,1339,92.61%,1.57%,0.45%,0.67%,1.72%,2.99%
20010,Rollin,1338,79.67%,12.41%,1.72%,0.97%,1.72%,3.51%
20029,Renna,1336,90.64%,1.65%,0.52%,0.37%,1.35%,5.46%
20037,Ruley,1335,81.42%,11.24%,(S),(S),2.92%,3.90%
20047,Roussell,1334,52.77%,37.48%,0.60%,2.10%,3.37%,3.67%
20065,Rak,1332,96.10%,0.45%,1.13%,0.00%,0.83%,1.50%
20076,Rodda,1331,88.50%,0.83%,2.03%,0.75%,2.10%,5.79%
20076,Rotz,1331,96.69%,(S),(S),(S),0.53%,2.03%
20088,Rousey,1330,81.88%,10.08%,0.45%,1.35%,1.28%,4.96%
20139,Ratti,1326,76.09%,0.90%,13.95%,0.53%,2.04%,6.49%
20165,Rottman,1323,94.86%,0.68%,(S),(S),1.66%,2.04%
20192,Ruppe,1320,95.23%,0.00%,1.29%,0.83%,0.91%,1.74%
20201,Redington,1319,90.37%,1.67%,1.06%,1.52%,2.81%,2.58%
20285,Rucinski,1311,97.10%,(S),0.61%,(S),0.53%,1.14%
